Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"338","36949","2008-08-04 18:34:44","Frank Krueger","2016-10-16 02:15:07","http://www.praeclarum.org","United States","I am an engineer living in Seattle. I have been programming for about 15 years. I started out with video game hacking with the <a href=""http://web.archive.org/web/19990220095633/http://www.darkjedi.com/"" rel=""nofollow"">Code Alliance</a>. Moved on to embedded systems development in an R&D group at GM. Did way too much graphics (3D) programming. Then did a lot of network programming for large data centers. Was forced to get my <a href=""http://www.rit.edu/kgcoe/electrical/"" rel=""nofollow"">Master's in Electrical Engineering</a>. Got into compiler and interpreter development. Spent some time <a href=""http://en.wikipedia.org/wiki/Windows_Presentation_Foundation"" rel=""nofollow"">coding at Microsoft</a>. Moved on a year later to start <a href=""http://kruegersystems.com"" rel=""nofollow"">my own company</a> creating control systems and web apps. I love programming and have spent way too much time learning too many languages, frameworks, APIs, paradigms, and operating systems.

Super Secret Code: pL95Tr3","3875","2411","93","","","36","272"
"339","2246","2008-08-04 18:45:47","reconbot","2016-10-12 10:08:13","http://www.roborooter.com","United States","<p>I'm just this guy, you know?</p>
","850","483","20","","","32","273"
"340","5196","2008-08-04 18:49:59","Anton","2016-10-16 03:49:29","http://antonpantev.com","Bay Area, CA","<p>General programming lover, with a current addiction to WebGL and Node.js.</p>

<p>Made a StackApp to organize your favorites:
<a href=""http://antonpantev.com/projects/stackfavorites/"" rel=""nofollow"">http://antonpantev.com/projects/stackfavorites/</a></p>
","6956","2277","33","https://i.stack.imgur.com/ltlg4.png?s=128&g=1","","26","274"
"341","12227","2008-08-04 19:36:28","Christian Lescuyer","2016-10-15 14:56:02","http://www.flyingcoders.com/","Paris, France","I'm an electronics engineer by trade, designed industrial computers (exciting), switched to test & commissioning (exhilarating). 
Launched my web agency in 2000 as many did (fun), folded in late 2005 (not fun). After a 2-year stint back in the industry, I am launching a new B2B software company (thrilling).","410","1334","17","","","54","275"
"342","11209","2008-08-04 19:59:52","graham.reeds","2016-10-15 18:47:49","http://www.digital-utopia.com/","United Kingdom","<p>Contract C++ Developer</p>
","3587","1103","103","","","39","276"
"343","15543","2008-08-04 20:13:06","Jon Tackabury","2016-10-07 19:28:43","http://www.binaryfortress.com","Canada","I'm a software developer living in Canada. I work with .NET on a daily basis, but dabble in anything else I can get my hands on.","1199","1654","91","","","36","277"
"346","2232","2008-08-04 21:30:40","dwj","2016-10-12 18:15:56","","San Francisco, CA","","269","224","0","","","42","278"
"349","1082","2008-08-04 23:02:07","Edo","2016-10-15 16:37:57","","Zagreb, Croatia","","150","323","1","","","37","279"
"350","2929","2008-08-04 23:06:23","csmba","2016-04-10 17:36:20","http://knol.google.com/k//free-tools-and-websites/2p76v0g9rhval/4#","San Francisco, CA","<p>Cool, Blue, 42</p>
","273","41","8","","","41","280"
"352","390","2008-08-05 00:03:22","user352","2010-05-13 05:03:15","","Australia","","118","27","8","","","","281"
"353","49","2008-08-05 00:30:52","HokeyWhiteBoy","2014-06-27 14:39:12","http://www.webgurus.com.au","Perth, Australia","I am just this guy, you know?","55","2","0","","","45","282"
"354","1166","2008-08-05 00:31:33","schmidty","2016-09-09 14:43:35","","United States","","104","87","17","","","","283"
"355","2164","2008-08-05 01:02:01","henrym","2016-10-13 23:16:51","http://www.henrymalthus.com","Australia","","101","153","8","","","30","284"
"356","21198","2008-08-05 01:13:09","Dinah","2016-10-16 02:11:19","","North Carolina","<p>Professional and hobbyist developer</p>
","2881","3364","152","","","37","285"
"357","25599","2008-08-05 01:29:23","Seibar","2016-10-13 05:10:49","","Minnesota","","903","501","71","","","30","286"
"358","17227","2008-08-05 01:41:40","Mike Minutillo","2016-10-14 07:10:31","http://codermike.com","Perth, Western Australia, Australien","<p>Mike is a Software Consultant / Team lead with 8 years of industry experience building data-driven web applications. His current focus is on reducing friction in the development process and improving his skills by helping those around him.</p>

<p>He is having fun seeding Stack Overflow with questions that everyone should know.</p>
","973","320","8","https://i.stack.imgur.com/T29ga.jpg","","37","287"
"359","564","2008-08-05 02:58:12","CTKeane","2016-10-14 19:40:37","http://www.ctkeane.com","Connecticut","<p>ETL Developer and Data Architect.</p>
","155","368","2","","","40","288"
"360","1005","2008-08-05 03:51:05","Stephen Pellicer","2016-10-13 15:36:53","http://www.cs.gsu.edu/~cscsjpx/","Atlanta, GA","I'm a CS PhD Student at Georgia State University mainly working on distributed computing.","234","50","12","","","41","289"
"361","19459","2008-08-05 04:20:27","stimms","2016-10-15 13:24:00","http://blog.simontimms.com","Calgary, Canada","<p>I work as a freelance software developer with an interest in distributed systems, CQRS, cloud computing and ice cream. Ice cream most of all.</p>
","1494","427","2","","","34","290"
"362","539","2008-08-05 04:38:30","agweber","2016-10-13 18:28:28","http://agweber.net/","Indiana","<p>A bored kid</p>
","90","118","8","","","29","291"
"363","10960","2008-08-05 04:56:30","Patrick Johnmeyer","2016-10-15 04:22:24","","Missouri","<p>Maintainer of <a href=""https://github.com/unittest-cpp/"" rel=""nofollow"" title=""UnitTest++"">https://github.com/unittest-cpp/</a>.</p>

<p>Happily married, gainfully employed, and pleased with life in general.</p>
","501","106","36","","","38","292"
"364","20989","2008-08-05 05:33:41","Matt Mitchell","2015-12-23 00:42:13","http://MattMitchell.com.au","","<p>You can email me at Matt@MattMitchell.com.au.</p>

<p>I also keep a technical log at <a href=""http://MattMitchell.com.au/Technical"" rel=""nofollow"">http://MattMitchell.com.au/Technical</a></p>
","1634","3598","126","","","","293"
"366","1893","2008-08-05 06:49:49","littlecharva","2016-10-14 15:18:56","http://www.twitter.com/littlecharva","","","186","76","1","","","","294"
"369","60533","2008-08-05 08:33:43","Blorgbeard","2016-10-16 02:36:31","http://stackoverflow.com/users/369/","Auckland, New Zealand","","6402","5216","5715","https://i.stack.imgur.com/UZlR8.png?s=128&g=1","","","295"
"370","7398","2008-08-05 08:37:18","DShook","2016-10-15 02:39:27","http://dillonshook.com/coding","United States","<p>Autodidact, Keyboard Hero, Zero One Infinity Advocate</p>

<p>Current stack</p>

<ul>
<li>C#</li>
<li>Javascript</li>
<li>MS Sql / MySql</li>
<li>ASP.Net MVC</li>
<li>PHP</li>
<li>ASP.Net</li>
<li>CSS / Less</li>
<li>HTML</li>
</ul>

<p>Languages from another life, aka college, include C++, C, python, bit of Java.</p>

<p><a href=""http://gibson125.deviantart.com/art/Quite-Blue-Apophysis-41000229"" rel=""nofollow"">Profile picture source</a></p>
","474","409","12","","","28","296"
"371","7291","2008-08-05 09:14:27","Dave Anderson","2016-10-11 22:34:28","http://uk.linkedin.com/in/davecanderson","Sydney, Australia","<h1>SOreadytohelp</h1>
","650","613","28","","","41","297"
"372","63381","2008-08-05 09:16:41","Jon Limjap","2016-10-15 03:07:00","http://jonlimjap.net","Manila, Philippines","<p>CTO and Co-Founder of <a href=""http://nomadtravlr.com"" rel=""nofollow"">Nomad Travlr</a>. Mainly doing C#/.NET, but also did some iOS/Objective-C and Java/GWT in a previous life.</p>

<p><a href=""http://mvp.microsoft.com/en-us/mvp/Jacinto%20Alarcon%20Limjap-4025208"" rel=""nofollow"">Microsoft MVP</a> since 2009, latest for Visual Studio &amp; Development Technologies. I also lead the <a href=""http://facebook.com/groups/phinug"" rel=""nofollow"">Philippine .NET Users Group(PHINUG)</a>.</p>
","5726","2859","223","https://i.stack.imgur.com/c9Re2.jpg?s=128&g=1","","36","298"
"373","13756","2008-08-05 09:37:52","urini","2013-07-31 07:12:12","","Israel","","544","53","1","","","45","299"
"375","925","2008-08-05 09:55:57","Danny Whitt","2016-10-07 15:54:52","","United States","<p>Not a real doctor.</p>
","115","209","21","","","","300"
"376","2503","2008-08-05 09:58:37","davewasthere","2016-10-13 10:46:58","http://www.davewasthere.com","Australia","<p>Kiwi software-dev contracting and living in Australia (mostly).
Working with predominantly M$ technologies; ASP.Net, C#, SQL Server. But have wide exposure to a lot of other tech throughout career. (Electronics, Networking, Aircraft, Security System, Education)</p>
","203","165","6","","","44","301"
"377","23401","2008-08-05 10:01:14","ZombieSheep","2016-10-14 14:45:40","http://zombiesheep.co.uk","Leeds, United Kingdom","<p>UK based .Net developer and gadget freak.</p>

<p><a href=""http://twitter.com/zombiesheep"" rel=""nofollow"">My tweets</a> | <a href=""http://meta.stackexchange.com/questions/7237/how-does-reputation-work"">About reputation on StackOverflow</a></p>

<p><a href=""http://windowsmobility.co.uk"" rel=""nofollow"">Windows Mobility Blog</a></p>
","1381","877","23","","","43","302"
"378","462","2008-08-05 10:01:49","Krishna Gopalakrishnan","2015-08-29 05:20:22","","Sunnyvale, CA","<p>Loves technology, coding. Googler.</p>
","80","62","5","","","38","303"
"379","646","2008-08-05 10:03:38","geocoin","2014-12-12 10:23:37","http://www.stackoverflow.com","United Kingdom","<p>some code monkey that uses predominantly C++ on windows platforms.</p>
<p>
have worked for companies such as ntl broadcast(an ex UK Telco now renamed and nothing to do with CATV) Honeywell (an experience never to be repeated) and McLaren Electronics, doing whizzy F1 telemetry type stuff (cool!)
now works in a small place, producing legal Database UI software while trying to think up an interesting handheld game concept or trying to hack some hardware beyond recognition. </p>","5524","213","6","","","41","304"
"380","8152","2008-08-05 10:39:18","Vaibhav","2015-07-20 03:54:47","http://blog.gadodia.net","Gurgaon, India","","1095","428","46","","","38","305"
"381","8131","2008-08-05 10:39:26","David","2016-10-11 14:04:49","","London, United Kingdom","<p>Software developer currently programming in C++ and UNIX</p>
","608","856","58","","","","306"
"382","1256","2008-08-05 10:40:04","skfd","2016-10-12 17:39:56","","","","106","198","4","","","","307"
"383","27193","2008-08-05 10:46:37","GateKiller","2016-10-13 13:12:40","http://gatekiller.co.uk","United Kingdom","I am a Web Developer working in the UK, developing web applications in ASP.NET C#.

Click me","3008","1186","237","","","32","308"
"384","3713","2008-08-05 11:03:36","Adhip Gupta","2016-10-14 17:15:24","http://adhipg.in","Brighton, United Kingdom","<p>Trying to figure that out!<p><a href=""http://twitter.com/adhipg"" rel=""nofollow"">@adhipg</a></p><p><a href=""http://github.com/adhipg"" rel=""nofollow"">GitHub</a></p></p>
","780","360","8","","","31","309"
"389","1085","2008-08-05 11:44:29","jake","2016-10-11 16:20:45","http://stackoverflow.com/users/389/","Uganda","","325","138","3","","","40","310"
"390","3278","2008-08-05 11:53:49","Antonio Haley","2016-10-16 00:23:19","http://www.daehrednud.com","Hollywood, FL","I'm a language agnostic programmer with quite a few years under his belt.","137","327","10","","","36","311"
"391","845","2008-08-05 12:27:15","Paul","2016-09-16 12:04:58","","Luxembourg","","63","58","1","","","","312"
"392","54211","2008-08-05 12:29:07","Dan Herbert","2016-10-15 18:41:48","http://dan.herbert.io","San Francisco Bay Area, CA, USA","<p>I like to code.</p>
","2994","1792","79","","","30","313"
"394","14676","2008-08-05 12:36:16","PabloG","2016-09-23 21:38:40","","Argentina","","474","132","4","","","","315"
"395","773","2008-08-05 12:45:51","qrush","2016-10-14 15:50:10","http://quaran.to","United States","","217","6","1","","","29","316"
"396","17195","2008-08-05 12:46:44","Bryan Denny","2016-10-12 16:51:53","http://www.bryandenny.com","Winston-Salem, NC","<p>Currently web (C#/ASP.NET) programmer for a printing business.<br><br>
Former computer science college student with a strong background in Java and C#.
<br><br>
I'm a <strong>moderator</strong> on the <a href=""http://android.stackexchange.com/"">Android StackExchange</a>.  I own a G1 running CM5 and a Motorola Droid running CM6.  I also own a rooted Nook Color and a wifi Motorola Xoom. I currently use a rooted Galaxy Nexus as my main device.
<br/><br/>
You can also find me on <a href=""http://www.twitter.com/mandlar"" rel=""nofollow"">Twitter</a>.
<br/><br/>
I'm also a new Android developer.  Check out my tipping calculator app called ""Tippy Tipper"" or my car dock app called ""Car Dashboard"" <a href=""http://www.mandaria.net"" rel=""nofollow"">here</a>. The source code for ""Tippy Tipper"" can be found <a href=""http://code.google.com/p/tippytipper/"" rel=""nofollow"">here</a>.</p>
","1839","1254","47","","","30","317"
"398","1928","2008-08-05 12:58:30","Tarks","2016-09-22 14:42:10","http://N/A","United Kingdom","<p>Awesome programmer in training ^_^</p>
","356","53","9","","","28","318"
"399","2225","2008-08-05 13:08:21","titanous","2016-10-13 02:16:01","https://titanous.com","","<p>Developer, security researcher.</p>
","180","60","15","https://i.stack.imgur.com/FEhIQ.jpg","","","319"
"400","347","2008-08-05 13:08:52","dustin","2016-10-16 00:01:45","","Pittsburgh, PA, United States","<p>Development Manager, primarily C# &amp; SQL.</p>
","78","102","9","","","","320"
